junction_id	cell_line	gene_name	kd_gene	A549_log2fc_local	A549_delta_cosi	HeLa_log2fc_local	HeLa_delta_cosi	spearman_r_gtex	KD_split_reads	KD_retention_reads	KD_ctrl_split_reads	KD_ctrl_retention_reads	KD_cosi	KD_ctrl_cosi	KD_delta_cosi	KD_tpm_mean	KD_ctrl_tpm_mean	KD_log2fc_expression	postar_peak	eclip_peak
chr2_3534255_3536198_-	a549	ENSG00000286905	EWSR1	0.186	0.09	-0.29	0.32	0.785	19	0	10	24	1	0.455	0.545	0.578	0.814	-0.494	>=500nt	>=500nt
chr2_3534255_3536198_-	a549	ENSG00000286905	NOL12	0.186	0.09	-0.29	0.32	0.752	32	0	38	48	1	0.613	0.387	0.66	0.8	-0.278	>=500nt	>=500nt
chr2_3534255_3536198_-	a549	ENSG00000286905	PRPF4	0.186	0.09	-0.29	0.32	0.746	9	0	6	12	1	0.5	0.5	0.501	0.63	-0.33	>=500nt	>=500nt
chr3_154273905_154274047_-	a549	DHX36	DDX55	0.149	0.07	NA	NA	0.851	11	53	9	59	0.293	0.234	0.06	19.398	22.139	-0.191	>=500nt	>=500nt
chr3_154273905_154274047_-	a549	DHX36	HNRNPL	0.149	0.07	NA	NA	0.881	23	0	23	113	1	0.289	0.711	20.661	22.311	-0.111	>=500nt	>=500nt
chr3_154273905_154274047_-	a549	DHX36	NONO	0.149	0.07	NA	NA	0.858	16	60	11	65	0.348	0.253	0.095	26.933	28.964	-0.105	>=500nt	>=500nt
chr3_154273905_154274047_-	a549	DHX36	UPF2	0.149	0.07	NA	NA	0.905	22	66	12	69	0.4	0.258	0.142	22.75	27.695	-0.284	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	AKAP8	0.59	0.16	-0.114	-0.13	0.862	41	21	64	48	0.796	0.727	0.069	5.513	7.05	-0.355	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	AKAP8L	0.59	0.16	-0.114	-0.13	0.877	28	19	0	45	0.747	0	0.747	6.783	8.227	-0.278	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	CCAR1	0.59	0.16	-0.114	-0.13	0.939	22	19	19	22	0.698	0.633	0.065	4.474	6.374	-0.51	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	CPSF6	0.59	0.16	-0.114	-0.13	0.945	60	0	42	30	1	0.737	0.263	4.29	4.777	-0.155	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	CSTF2	0.59	0.16	-0.114	-0.13	0.858	23	9	29	23	0.836	0.716	0.12	10.432	12.705	-0.284	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DDX1	0.59	0.16	-0.114	-0.13	0.791	21	16	17	24	0.724	0.586	0.138	6.478	7.184	-0.149	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DDX19B	0.59	0.16	-0.114	-0.13	0.82	39	46	0	45	0.629	0	0.629	7.218	8.227	-0.189	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DDX27	0.59	0.16	-0.114	-0.13	0.937	41	0	29	23	1	0.716	0.284	11.309	12.705	-0.168	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DDX51	0.59	0.16	-0.114	-0.13	0.859	51	26	12	18	0.797	0.571	0.225	13.116	15.361	-0.228	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DHX30	0.59	0.16	-0.114	-0.13	0.925	13	14	17	24	0.65	0.586	0.064	5.273	7.184	-0.446	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DKC1	0.59	0.16	-0.114	-0.13	0.861	32	28	0	45	0.696	0	0.696	7.201	8.227	-0.192	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DNAJC2	0.59	0.16	-0.114	-0.13	0.887	37	18	17	24	0.804	0.586	0.218	6.335	7.184	-0.182	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	DNAJC21	0.59	0.16	-0.114	-0.13	0.759	21	14	17	24	0.75	0.586	0.164	5.458	7.184	-0.396	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	EIF2S2	0.59	0.16	-0.114	-0.13	0.756	46	17	47	29	0.844	0.764	0.08	9.381	10.09	-0.105	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	EIF4G2	0.59	0.16	-0.114	-0.13	0.767	85	0	91	54	1	0.771	0.229	10.285	11.732	-0.19	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	FMR1	0.59	0.16	-0.114	-0.13	0.869	65	33	42	38	0.798	0.689	0.109	6.27	6.99	-0.157	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	GPKOW	0.59	0.16	-0.114	-0.13	0.795	55	12	42	30	0.902	0.737	0.165	4.421	4.777	-0.112	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	GRSF1	0.59	0.16	-0.114	-0.13	0.717	59	35	0	36	0.771	0	0.771	10.516	12.324	-0.229	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	GRWD1	0.59	0.16	-0.114	-0.13	0.826	43	25	40	34	0.775	0.702	0.073	8.096	9.029	-0.157	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	HNRNPA0	0.59	0.16	-0.114	-0.13	0.875	46	17	0	31	0.844	0	0.844	8.101	9.232	-0.189	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	HNRNPA2B1	0.59	0.16	-0.114	-0.13	0.961	25	12	31	25	0.806	0.713	0.094	6.949	9.125	-0.393	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	HNRNPC	0.59	0.16	-0.114	-0.13	0.877	54	19	36	35	0.85	0.673	0.177	7.401	8.841	-0.257	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	HNRNPF	0.59	0.16	-0.114	-0.13	0.752	27	0	36	35	1	0.673	0.327	6.555	8.841	-0.432	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	HNRNPL	0.59	0.16	-0.114	-0.13	0.905	119	43	90	47	0.847	0.793	0.054	8.489	9.6	-0.178	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	ILF3	0.59	0.16	-0.114	-0.13	0.943	21	19	0	21	0.689	0	0.689	6.688	7.883	-0.237	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	KHDRBS1	0.59	0.16	-0.114	-0.13	0.892	34	24	0	21	0.739	0	0.739	7.271	7.883	-0.117	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	NIP7	0.59	0.16	-0.114	-0.13	0.716	9	6	7	13	0.75	0.519	0.231	5.904	6.935	-0.232	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	NONO	0.59	0.16	-0.114	-0.13	0.896	37	14	18	30	0.841	0.545	0.295	7.812	11.89	-0.606	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PARN	0.59	0.16	-0.114	-0.13	0.891	29	14	17	24	0.806	0.586	0.219	6.582	7.184	-0.126	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PES1	0.59	0.16	-0.114	-0.13	0.826	26	18	0	27	0.743	0	0.743	8.697	10.745	-0.305	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PNPT1	0.59	0.16	-0.114	-0.13	0.881	87	66	0	48	0.725	0	0.725	10.038	11.954	-0.252	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PPIG	0.59	0.16	-0.114	-0.13	0.926	48	18	54	29	0.842	0.788	0.054	5.449	6.729	-0.304	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PPIL4	0.59	0.16	-0.114	-0.13	0.887	48	11	44	34	0.897	0.721	0.176	5.203	8.533	-0.714	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	PUS1	0.59	0.16	-0.114	-0.13	0.806	18	0	0	45	1	0	1	5.973	8.227	-0.462	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	RBM15	0.59	0.16	-0.114	-0.13	0.787	35	14	62	42	0.833	0.747	0.086	4.869	7.103	-0.545	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	RBM25	0.59	0.16	-0.114	-0.13	0.896	22	0	33	30	1	0.688	0.312	9.106	9.936	-0.126	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	RBM34	0.59	0.16	-0.114	-0.13	0.905	27	17	34	37	0.761	0.648	0.113	10.271	11.255	-0.132	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	RPS10	0.59	0.16	-0.114	-0.13	0.819	39	12	47	29	0.867	0.764	0.102	10.477	12.137	-0.212	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	RPS3A	0.59	0.16	-0.114	-0.13	0.795	29	19	0	31	0.753	0	0.753	7.756	9.232	-0.251	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SLBP	0.59	0.16	-0.114	-0.13	0.806	27	0	30	27	1	0.69	0.31	6.261	7.661	-0.291	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SLTM	0.59	0.16	-0.114	-0.13	0.924	51	20	47	29	0.836	0.764	0.072	10.344	12.137	-0.231	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SMN1	0.59	0.16	-0.114	-0.13	0.923	52	17	44	34	0.86	0.721	0.138	6.511	8.533	-0.39	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SRFBP1	0.59	0.16	-0.114	-0.13	0.793	44	22	45	32	0.8	0.738	0.062	6.578	9.264	-0.494	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SRP68	0.59	0.16	-0.114	-0.13	0.821	51	37	18	30	0.734	0.545	0.188	9.94	11.89	-0.259	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SRSF5	0.59	0.16	-0.114	-0.13	0.837	16	9	37	37	0.78	0.667	0.114	9.634	11.978	-0.314	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SSB	0.59	0.16	-0.114	-0.13	0.857	58	0	46	23	1	0.8	0.2	10.071	12.806	-0.347	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SUPT6H	0.59	0.16	-0.114	-0.13	0.874	41	0	23	12	1	0.793	0.207	4.494	7.113	-0.662	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	SUPV3L1	0.59	0.16	-0.114	-0.13	0.85	59	0	18	30	1	0.545	0.455	9.167	11.89	-0.375	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	TFIP11	0.59	0.16	-0.114	-0.13	0.735	46	26	18	30	0.78	0.545	0.234	9.409	11.89	-0.338	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	TIAL1	0.59	0.16	-0.114	-0.13	0.941	24	0	36	35	1	0.673	0.327	5.526	8.841	-0.678	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	XPO5	0.59	0.16	-0.114	-0.13	0.858	33	12	0	19	0.846	0	0.846	7.514	9.348	-0.315	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	XRN1	0.59	0.16	-0.114	-0.13	0.851	86	24	33	30	0.878	0.688	0.19	12.874	14.764	-0.198	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	XRN2	0.59	0.16	-0.114	-0.13	0.819	42	36	18	30	0.7	0.545	0.155	9.084	11.89	-0.388	>=500nt	>=500nt
chr3_3149233_3150540_+	a549	TRNT1	ZC3H8	0.59	0.16	-0.114	-0.13	0.729	54	18	48	31	0.857	0.756	0.101	15.252	18.203	-0.255	>=500nt	>=500nt
chr3_45919065_45919413_-	a549	FYCO1	MBNL1	0.202	0.09	-2.076	0.47	0.801	8	79	6	93	0.168	0.114	0.054	14.1	18.232	-0.371	>=500nt	>=500nt
chr5_665325_666864_+	a549	CEP72	PRPF4	1.244	0.18	-0.637	0.23	0.752	6	0	5	3	1	0.769	0.231	10.589	12.808	-0.275	>=500nt	>=500nt
chr5_665325_666864_+	a549	CEP72	ZC3H8	1.244	0.18	-0.637	0.23	0.899	7	7	5	11	0.667	0.476	0.19	15.818	21.357	-0.433	>=500nt	>=500nt
chr5_860683_862762_-	a549	BRD9	ZC3H8	1.544	0.09	NA	NA	0.773	7	8	6	29	0.636	0.293	0.344	26.564	32.163	-0.276	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	ABT1	1.24	0.19	0.052	0.04	0.723	43	203	14	228	0.298	0.109	0.188	20.878	28.247	-0.436	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	AGO1	1.24	0.19	0.052	0.04	0.857	37	117	23	120	0.387	0.277	0.11	20.749	24.993	-0.268	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	BCCIP	1.24	0.19	0.052	0.04	0.9	31	162	0	163	0.277	0	0.277	21.709	23.289	-0.101	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	BCLAF1	1.24	0.19	0.052	0.04	0.886	25	167	0	163	0.23	0	0.23	18.994	23.289	-0.294	<=50nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	BOP1	1.24	0.19	0.052	0.04	0.715	32	28	24	52	0.696	0.48	0.216	6.486	10.866	-0.744	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	CNOT7	1.24	0.19	0.052	0.04	0.878	30	132	14	152	0.312	0.156	0.157	17.636	22.669	-0.362	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	CSTF2	1.24	0.19	0.052	0.04	0.795	15	81	0	163	0.27	0	0.27	20.56	23.289	-0.18	inside_the_intron	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	DDX5	1.24	0.19	0.052	0.04	0.787	22	25	13	29	0.638	0.473	0.165	10.082	11.378	-0.174	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	DDX55	1.24	0.19	0.052	0.04	0.879	27	113	18	134	0.323	0.212	0.112	18.254	21.071	-0.207	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	DROSHA	1.24	0.19	0.052	0.04	0.936	6	113	0	74	0.096	0	0.096	23.649	31.146	-0.397	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	FMR1	1.24	0.19	0.052	0.04	0.852	39	100	40	163	0.438	0.329	0.109	13.26	16.653	-0.329	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	FUS	1.24	0.19	0.052	0.04	0.902	39	147	25	132	0.347	0.275	0.072	22.473	25.47	-0.181	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	GPKOW	1.24	0.19	0.052	0.04	0.81	30	37	24	52	0.619	0.48	0.139	9.422	10.866	-0.206	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	HNRNPA0	1.24	0.19	0.052	0.04	0.854	28	108	14	152	0.341	0.156	0.186	19.032	22.669	-0.252	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	HNRNPC	1.24	0.19	0.052	0.04	0.801	17	37	20	98	0.479	0.29	0.189	11.845	20.528	-0.793	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	HNRNPD	1.24	0.19	0.052	0.04	0.808	22	49	9	79	0.473	0.186	0.288	18.326	20.772	-0.181	inside_the_intron	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	ILF2	1.24	0.19	0.052	0.04	0.769	33	90	20	114	0.423	0.26	0.163	17.473	20.882	-0.257	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	LARP4	1.24	0.19	0.052	0.04	0.725	26	99	0	121	0.344	0	0.344	14.728	23.221	-0.657	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	METAP2	1.24	0.19	0.052	0.04	0.815	57	56	25	72	0.671	0.41	0.261	10.067	15.5	-0.623	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	NOL12	1.24	0.19	0.052	0.04	0.726	38	303	36	420	0.201	0.146	0.054	21.336	25.165	-0.238	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	NONO	1.24	0.19	0.052	0.04	0.866	28	97	19	149	0.366	0.203	0.163	17.235	22.896	-0.41	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	NSUN2	1.24	0.19	0.052	0.04	0.819	15	9	13	18	0.769	0.591	0.178	7.013	7.925	-0.176	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	NUFIP2	1.24	0.19	0.052	0.04	0.804	55	78	35	94	0.585	0.427	0.158	15.319	20.459	-0.417	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	PES1	1.24	0.19	0.052	0.04	0.732	42	136	27	122	0.382	0.307	0.075	19.743	22.505	-0.189	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	PUF60	1.24	0.19	0.052	0.04	0.822	46	169	36	420	0.352	0.146	0.206	15.963	25.165	-0.657	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	PUM1	1.24	0.19	0.052	0.04	0.827	43	342	36	420	0.201	0.146	0.055	21.537	25.165	-0.225	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	PUM2	1.24	0.19	0.052	0.04	0.82	41	218	36	420	0.273	0.146	0.127	18.506	25.165	-0.443	inside_the_intron	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	RBM17	1.24	0.19	0.052	0.04	0.827	94	164	39	137	0.534	0.363	0.171	14.627	22.757	-0.638	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	RBM27	1.24	0.19	0.052	0.04	0.883	43	53	23	49	0.619	0.484	0.134	17.023	19.873	-0.223	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SART3	1.24	0.19	0.052	0.04	0.903	23	176	14	152	0.207	0.156	0.052	20.889	22.669	-0.118	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SF3B1	1.24	0.19	0.052	0.04	0.816	79	34	24	52	0.823	0.48	0.343	10.076	10.866	-0.109	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SNRNP70	1.24	0.19	0.052	0.04	0.807	22	24	13	18	0.647	0.591	0.056	6.475	7.925	-0.291	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SRP68	1.24	0.19	0.052	0.04	0.798	30	127	19	149	0.321	0.203	0.118	20.006	22.896	-0.195	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	STIP1	1.24	0.19	0.052	0.04	0.816	29	142	14	152	0.29	0.156	0.134	20.016	22.669	-0.18	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SUPT6H	1.24	0.19	0.052	0.04	0.859	26	144	0	98	0.265	0	0.265	15.452	20.556	-0.412	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	SUPV3L1	1.24	0.19	0.052	0.04	0.804	29	115	19	149	0.335	0.203	0.132	16.519	22.896	-0.471	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	TIAL1	1.24	0.19	0.052	0.04	0.891	21	37	20	98	0.532	0.29	0.242	13.984	20.528	-0.554	inside_the_intron	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	UBE2L3	1.24	0.19	0.052	0.04	0.788	48	296	36	420	0.245	0.146	0.099	20.559	25.165	-0.292	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	XPO1	1.24	0.19	0.052	0.04	0.902	49	219	14	228	0.309	0.109	0.2	18.839	28.247	-0.584	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	XPO5	1.24	0.19	0.052	0.04	0.814	19	162	0	153	0.19	0	0.19	21.665	25.959	-0.261	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	XRN2	1.24	0.19	0.052	0.04	0.76	37	133	19	149	0.357	0.203	0.154	17.278	22.896	-0.406	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	RPS3A	1.24	0.19	0.052	0.04	0.71	43	134	14	152	0.391	0.156	0.235	16.495	22.669	-0.459	>=500nt	>=500nt
chr6_126038925_126040795_+	a549	TRMT11	EIF2S2	1.24	0.19	0.052	0.04	0.704	31	106	27	122	0.369	0.307	0.062	14.447	18.083	-0.324	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	AKAP8	1.235	0.32	-1.609	0.43	0.911	32	124	28	180	0.34	0.237	0.103	3.45	4.653	-0.432	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	FASTKD2	1.235	0.32	-1.609	0.43	0.812	18	43	10	46	0.456	0.303	0.153	4.468	5.384	-0.269	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	FUS	1.235	0.32	-1.609	0.43	0.935	8	52	0	53	0.235	0	0.235	4.466	5.092	-0.189	inside_the_intron	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	HNRNPA2B1	1.235	0.32	-1.609	0.43	0.899	24	79	33	186	0.378	0.262	0.116	3.16	4.968	-0.653	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	PABPN1	1.235	0.32	-1.609	0.43	0.919	12	62	15	138	0.279	0.179	0.1	3.139	6.594	-1.071	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	PPP1R8	1.235	0.32	-1.609	0.43	0.829	16	85	15	138	0.274	0.179	0.095	3.839	6.594	-0.78	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	RPS10	1.235	0.32	-1.609	0.43	0.779	4	40	0	53	0.167	0	0.167	3.533	5.092	-0.527	>=500nt	>=500nt
chr7_149287776_149288431_+	a549	ZNF783	SUGP2	1.235	0.32	-1.609	0.43	0.83	40	139	31	177	0.365	0.259	0.106	3.195	4.968	-0.637	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	AKAP8L	1.1	0.24	-0.556	0.51	0.892	22	100	23	148	0.306	0.237	0.068	4.9	5.428	-0.148	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	DDX19B	1.1	0.24	-0.556	0.51	0.862	33	96	23	148	0.407	0.237	0.17	4.933	5.428	-0.138	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	DDX5	1.1	0.24	-0.556	0.51	0.85	20	24	16	39	0.625	0.451	0.174	2.015	2.349	-0.221	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	DKC1	1.1	0.24	-0.556	0.51	0.814	21	97	23	148	0.302	0.237	0.065	4.029	5.428	-0.43	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	DROSHA	1.1	0.24	-0.556	0.51	0.89	14	72	10	93	0.28	0.177	0.103	4.556	6.594	-0.533	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	HNRNPA2B1	1.1	0.24	-0.556	0.51	0.899	31	67	23	136	0.481	0.253	0.228	3.16	4.968	-0.653	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	HNRNPM	1.1	0.24	-0.556	0.51	0.874	11	0	24	51	1	0.485	0.515	3.352	3.601	-0.104	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	PHF6	1.1	0.24	-0.556	0.51	0.79	22	0	9	51	1	0.261	0.739	4.3	5.213	-0.278	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	PNPT1	1.1	0.24	-0.556	0.51	0.811	26	128	17	129	0.289	0.209	0.08	4.673	5.571	-0.254	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	RCC2	1.1	0.24	-0.556	0.51	0.717	28	45	9	51	0.554	0.261	0.294	4.476	5.213	-0.22	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	RPS10	1.1	0.24	-0.556	0.51	0.779	20	25	17	29	0.615	0.54	0.076	3.533	5.092	-0.527	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SND1	1.1	0.24	-0.556	0.51	0.742	12	0	17	29	1	0.54	0.46	4.063	5.092	-0.326	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SRSF1	1.1	0.24	-0.556	0.51	0.867	24	30	8	43	0.615	0.271	0.344	3.213	3.813	-0.247	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SRSF3	1.1	0.24	-0.556	0.51	0.818	8	0	10	32	1	0.385	0.615	1.199	1.588	-0.405	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SRSF4	1.1	0.24	-0.556	0.51	0.846	10	32	7	30	0.385	0.318	0.066	5.086	7.964	-0.647	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SUGP2	1.1	0.24	-0.556	0.51	0.83	22	117	13	119	0.273	0.179	0.094	3.195	4.968	-0.637	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SUPT6H	1.1	0.24	-0.556	0.51	0.83	23	80	19	120	0.365	0.241	0.125	2.674	4.526	-0.76	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	SUPV3L1	1.1	0.24	-0.556	0.51	0.83	24	45	19	64	0.516	0.373	0.144	6.029	6.823	-0.179	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	TFIP11	1.1	0.24	-0.556	0.51	0.713	21	34	19	64	0.553	0.373	0.18	6.307	6.823	-0.113	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	UTP18	1.1	0.24	-0.556	0.51	0.818	32	96	29	165	0.4	0.26	0.14	3.074	4.473	-0.541	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	XRCC6	1.1	0.24	-0.556	0.51	0.775	26	49	17	45	0.515	0.43	0.084	4.978	5.342	-0.102	>=500nt	>=500nt
chr7_149287776_149289938_+	a549	ZNF783	YTHDC2	1.1	0.24	-0.556	0.51	0.932	18	66	20	115	0.353	0.258	0.095	2.989	5.114	-0.775	>=500nt	>=500nt
chr7_149287776_149292211_+	a549	ZNF783	SRSF1	0.842	0.1	-0.507	0.6	0.867	11	0	0	28	1	0	1	3.213	3.813	-0.247	>=500nt	>=500nt
chr7_149288691_149289938_+	a549	ZNF783	DROSHA	0.343	0.38	-1.83	0.68	0.89	5	20	4	24	0.333	0.25	0.083	4.556	6.594	-0.533	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	AGGF1	0.636	0.44	-1.341	0.7	0.855	14	51	14	112	0.354	0.2	0.154	3.985	5.964	-0.582	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	AKAP8L	0.636	0.44	-1.341	0.7	0.892	25	88	22	148	0.362	0.229	0.133	4.9	5.428	-0.148	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	DDX19B	0.636	0.44	-1.341	0.7	0.862	33	105	22	148	0.386	0.229	0.157	4.933	5.428	-0.138	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	DKC1	0.636	0.44	-1.341	0.7	0.814	19	95	22	148	0.286	0.229	0.057	4.029	5.428	-0.43	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	HNRNPA2B1	0.636	0.44	-1.341	0.7	0.899	20	66	19	96	0.377	0.284	0.094	3.16	4.968	-0.653	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	MAK16	0.636	0.44	-1.341	0.7	0.848	15	52	14	112	0.366	0.2	0.166	3.926	5.964	-0.603	>=500nt	>=500nt
